Zeitstempel,Age,Gender,City,Seniority level,Position (without seniority),Years of experience,Your main technology / programming language,Yearly brutto salary (without bonus and stocks),Yearly bonus,Yearly stocks,Yearly brutto salary (without bonus and stocks) one year ago. Only answer if staying in same country,Yearly bonus one year ago. Only answer if staying in same country,Yearly stocks one year ago. Only answer if staying in same country,Number of vacation days,Number of home office days per month,Main language at work,Company name ,Company size,Company type,Сontract duration,Company business sector,0,Timestamp,Position ,Total years of experience,Years of experience in Germany,Other technologies/programming languages you use often,Yearly brutto salary (without bonus and stocks) in EUR,Yearly bonus + stocks in EUR,Annual brutto salary (without bonus and stocks) one year ago. Only answer if staying in the same country,Annual bonus+stocks one year ago. Only answer if staying in same country,Employment status,Have you lost your job due to the coronavirus outbreak?,"Have you been forced to have a shorter working week (Kurzarbeit)? If yes, how many hours per week","Have you received additional monetary support from your employer due to Work From Home? If yes, how much in 2020 in EUR"
,37.0,Male,Berlin,Senior,,,Scala,,,,,,,30,,English,,1000+,Product,Unlimited contract,,,24/11/2020 16:35:30,Software Engineer,15,3,"Python, Java / Scala, Docker",85000.0,5000,100000.0,,Full-time employee,No,,
,44.0,Male,Stuttgart,Senior,,,Erlang,,,,,,,30,,English,,51-100,Startup,Unlimited contract,,,24/11/2020 16:42:53,Software Engineer,22,3,"Python, SQL, Docker",76000.0,,76000.0,,Full-time employee,No,,
,30.0,Male,Munich,Middle,,,TypeScript,,,,,,,30,,English,,101-1000,Product,Unlimited contract,,,24/11/2020 16:56:17,Frontend Developer,9,3,"Javascript / Typescript, Kubernetes",66000.0,0,64000.0,0,Full-time employee,No,,
,26.0,Male,Frankfurt,Middle,,,JavaScript,,,,,,,30,,German,,101-1000,Consulting / Agency,Unlimited contract,,,24/11/2020 17:01:00,Consultant,4,4,"Python, Javascript / Typescript",65000.0,70000,55000.0,55000,Full-time employee,No,,
,33.0,Diverse,Hamburg,Middle,,,Scala,,,,,,,,,English,,1000+,Product,Unlimited contract,,,24/11/2020 17:03:03,Software Engineer,1,6,"Python, SQL, Kubernetes, Docker",130000.0,0,,,Full-time employee,No,,
,46.0,Male,Berlin,Senior,,,JavaScript,,,,,,,30,,English,,51-100,Product,Unlimited contract,,,24/11/2020 17:04:09,Software Engineer,14,14,"PHP, Javascript / Typescript, SQL, Google Cloud, Docker",80000.0,,63000.0,,Full-time employee,Yes,20.0,
,33.0,Male,Berlin,Senior,,,PHP,,,,,,,,,English,,51-100,Product,Unlimited contract,,,24/11/2020 17:05:17,Software Engineer,14,4,"PHP, Java / Scala",68000.0,0,68000.0,0,Full-time employee,No,,500
,27.0,Male,Tuttlingen,Junior,,,C#,,,,,,,30,,German,,up to 10,Product,Unlimited contract,,,24/11/2020 17:08:51,Software Engineer,4,4,.NET,46000.0,2000,43000.0,2000,Full-time employee,No,40.0,
,38.0,Male,Stuttgart,Senior,,,C#,,,,,,,30,,English,,11-50,Product,Unlimited contract,,,24/11/2020 17:12:18,Software Engineer,15,8,.NET,56400.0,,56400.0,,Full-time employee,No,,
,32.0,Male,Munich,Senior,,,PHP,,,,,,,30,,English,,1000+,Product,Unlimited contract,,,24/11/2020 17:21:09,Backend Developer,11,3.5,"PHP, Javascript / Typescript, Java / Scala, Docker",81200.0,81200,,,Full-time employee,No,28.0,
,36.0,Female,Berlin,Senior,,,,,,,,,,unlimited,,English,,1000+,Product,Unlimited contract,,,24/11/2020 17:24:17,Recruiter,11,4,,70000.0,11000,55000.0,0,Full-time employee,No,,1500
,26.0,Male,Frankfurt,Senior,,,Java,,,,,,,30,,English,,101-1000,Product,Unlimited contract,,,24/11/2020 17:24:24,Backend Developer,7,1.5,,65000.0,,,,Full-time employee,No,,
,29.0,Male,Berlin,Senior,,,Go,,,,,,,27,,English,,101-1000,Product,Unlimited contract,,,24/11/2020 17:27:43,Software Engineer,12,3,"PHP, Go",75000.0,75000,70000.0,70000,Full-time employee,No,0.0,1000
,32.0,Male,Nürnberg,Senior,,,"Java, JS",,,,,,,30,,German,,101-1000,Consulting / Agency,Unlimited contract,,,24/11/2020 17:28:01,Testautomation,8,2,"Javascript / Typescript, Java / Scala",60000.0,0,,,Full-time employee,Yes,0.0,500
,29.0,Male,Bonn,Middle,,,Objective-C,,,,,,,24,,English,,11-50,Product,Unlimited contract,,,24/11/2020 17:29:12,Mobile Developer,5,2,Swift,55000.0,4000,55000.0,1800,Full-time employee,No,,
,33.0,Male,Hamburg,Senior,,,Ruby,,,,,,,30,,English,,101-1000,Product,Unlimited contract,,,24/11/2020 17:29:25,Software Engineer,10,3,Elixir,75000.0,,70000.0,,Full-time employee,No,,
,,,Munich,Middle,,,Python ,,,,,,,20,,English,,51-100,Product,Unlimited contract,,,24/11/2020 17:29:51,Data Scientist,2,2,,54000.0,,54000.0,,Full-time employee,No,,
,32.0,Male,Munich,Senior,,,QA,,,,,,,28,,English,,101-1000,Product,Unlimited contract,,,24/11/2020 17:30:40,QA Engineer,9,3,Java / Scala,76000.0,0,,0,Full-time employee,No,,
,34.0,Male,Berlin,Senior,,,C++,,,,,,,30,,English,,101-1000,Product,Unlimited contract,,,24/11/2020 17:31:48,Software Engineer,10,10,Python,76000.0,12000,73000.0,8000,Full-time employee,No,,
,31.0,Male,Moscow,Lead,,,Python,,,,,,,30,,Russian,,1000+,Bank,Unlimited contract,,,24/11/2020 17:33:40,Data Scientist,2.5,0,Python,20000.0,6500,17000.0,3500,Full-time employee,No,,
,29.0,Male,Munich,Senior,,,TypeScript,,,,,,,,,English,,11-50,Startup,Unlimited contract,,,24/11/2020 17:35:27,Software Engineer,7,1,"Javascript / Typescript, AWS",80000.0,0,,,Full-time employee,No,,
,33.0,Male,Munich,Senior,,,C#,,,,,,,30,,German,,51-100,Product,Unlimited contract,,,24/11/2020 17:35:46,Software Engineer,10,4,Javascript / Typescript,78000.0,,65000.0,,Full-time employee,No,,
,32.0,Male,Berlin,Senior,,,Ruby,,,,,,,28,,English,,51-100,Product,Unlimited contract,,,24/11/2020 17:37:32,Backend Developer,4,1,"Python, SQL, Go, AWS, Kubernetes, Docker",65000.0,,,57000,Full-time employee,No,,
,47.0,Male,Hamburg,Senior,,,C++/C#,,,,,,,30,,English,,up to 10,Product,Unlimited contract,,,24/11/2020 17:38:29,Software Engineer,22,10,"C/C++, .NET, SQL",46000.0,46000,46000.0,46000,Full-time employee,No,,1500
,29.0,Male,Berlin,Middle,,,Go,,,,,,,30,,English,,101-1000,Product,Unlimited contract,,,24/11/2020 17:38:51,Backend Developer,8,1.5,Python,65000.0,0,60000.0,0,Full-time employee,No,,
,28.0,Male,Munich,Senior,,,C++,,,,,,,20,,English,,up to 10,Startup,Unlimited contract,,,24/11/2020 17:39:35,Software Engineer,5,6,"Python, C/C++",67000.0,2000,44000.0,2500,Self-employed (freelancer),Yes,,
,,Male,Hamburg,Senior,,,,,,,,,,28,,English,,,,Unlimited contract,,,24/11/2020 17:40:38,Support Engineer,,2,"Kubernetes, Docker",61000.0,,60000.0,,Full-time employee,No,,100
,25.0,Male,Hamburg,Middle,,,Python,,,,,,,28,,German,,11-50,Product,Unlimited contract,,,24/11/2020 17:40:40,Data Scientist,2,2,.NET,48000.0,5000,43200.0,48000,Full-time employee,No,,
,32.0,Male,Munich,Senior,,,ABAP,,,,,,,30,,German,,1000+,Consulting / Agency,Unlimited contract,,,24/11/2020 17:40:57,SAP Developer,9,1,SAP / ABAP,70800.0,5000,,,Full-time employee,No,35.0,
,45.0,Male,Munich,Senior,,,Javascript / Typescript,,,,,,,25,,Russian,,11-50,Startup,Unlimited contract,,,24/11/2020 17:43:34,Frontend Developer,3,< 1,,70000.0,,65000.0,,Full-time employee,Yes,,
,26.0,Male,Frankfurt,Middle,,,Python ,,,,,,,27,,English,,51-100,Consulting / Agency,Unlimited contract,,,24/11/2020 17:45:03,Software Engineer,3,1,"Python, Java / Scala",48000.0,,,,Full-time employee,No,,
,29.0,Male,Munich,Senior,,,Java/Kotlin,,,,,,,30,,English,,11-50,Consulting / Agency,Unlimited contract,,,24/11/2020 17:45:39,Mobile Developer,8,0.25,"Kotlin, C/C++, Java / Scala",65400.0,,,,Full-time employee,No,0.0,0
,40.0,Male,Berlin,Senior,,,php,,,,,,,28,,English,,1000+,Product,Unlimited contract,,,24/11/2020 17:47:00,Backend Developer,18,2.5,"PHP, SQL, Go, Docker, Postgres",60000.0,0,60000.0,0,Full-time employee,No,34.0,0
,27.0,Male,Munich,Senior,,,Typescript / Angular,,,,,,,30,,English,,1000+,Product,Unlimited contract,,,24/11/2020 17:47:42,Software Engineer,5,1,,71000.0,5000,66000.0,0,Full-time employee,No,,
,27.0,Male,Munich,Senior,,,Javascript,,,,,,,22,,English,,51-100,Product,Unlimited contract,,,24/11/2020 17:51:26,Software Engineer,5,1,"Javascript / Typescript, Go",65000.0,,65000.0,65000,Full-time employee,No,,
,38.0,Male,Koblenz,Senior,,,,,,,,,,25,,German,,11-50,Systemhaus,Unlimited contract,,,24/11/2020 17:53:18,Systemadministrator,20,2,,44000.0,,42000.0,,Full-time employee,No,20.0,
,22.0,Male,Warsaw,Middle,,,PHP,,,,,,,21,,Polish,,51-100,Consulting / Agency,Unlimited contract,,,24/11/2020 17:55:30,Backend Developer,3,0,,27000.0,,,,Full-time employee,No,,
,30.0,Male,Berlin,Lead,,,Kubernetes,,,,,,,30,,English,,101-1000,Product,Unlimited contract,,,24/11/2020 17:57:20,DevOps,9,5,"Python, Google Cloud, Kubernetes, Docker",90000.0,0,80000.0,0,Full-time employee,No,,
,30.0,Male,Hamburg,Middle,,,.NET,,,,,,,30,,English,,101-1000,Product,Unlimited contract,,,24/11/2020 17:57:39,Software Engineer,6,0,"Javascript / Typescript, .NET, SQL, Docker",60000.0,6000,,,Full-time employee,No,,
,29.0,Male,Munich,Senior,,,C++,,,,,,,30,,English,,1000+,Product,Unlimited contract,,,24/11/2020 18:01:03,SW Architect,8,3,"Python, C/C++, Docker",73000.0,400,59000.0,60000,Full-time employee,No,,
,37.0,Male,Heidelberg,Senior,,,ABAP,,,,,,,30,,English,,1000+,Product,Unlimited contract,,,24/11/2020 18:06:17,Software Engineer,15,7,"Javascript / Typescript, SAP / ABAP",67500.0,7500,65000.0,5000,Full-time employee,No,,
,28.0,Male,Berlin,Middle,,,Kubernetes,,,,,,,27,,English,,1000+,Product,Unlimited contract,,,24/11/2020 18:09:09,SRE,6,1.5,"Python, Go, AWS, Kubernetes, Docker",66000.0,122.13,66000.0,0,Full-time employee,No,0.0,0
,28.0,Female,Berlin,Lead,,,Javascript,,,,,,,28,,English,,101-1000,Product,Unlimited contract,,,24/11/2020 18:10:47,Software Engineer,8,0,,80000.0,0,,,Full-time employee,No,,500
,26.0,Male,Karlsruhe,,,,,,,,,,,30,,50/50,,11-50,Consulting / Agency,Unlimited contract,,,24/11/2020 18:10:54,Software Engineer,5,5,"Python, Kotlin, Javascript / Typescript, Java / Scala, SQL, Kubernetes, Docker",55000.0,0,52000.0,0,Full-time employee,No,32.0,0
,28.0,Male,Stuttgart,Middle,,,Java,,,,,,,30,,German,,101-1000,Product,Unlimited contract,,,24/11/2020 18:12:43,Backend Developer,5,1.5,Linux,55000.0,5000,42000.0,,Full-time employee,No,0.0,
,33.0,Male,Berlin,Senior,,,Ruby,,,,,,,27,,English,,1000+,Product,Unlimited contract,,,24/11/2020 18:13:06,Software Engineer,13,3,"Ruby, Java / Scala, Go, AWS, Kubernetes, Docker",75000.0,20000,68000.0,0,Full-time employee,No,,600
,25.0,Male,Berlin,Senior,,,Java,,,,,,,,,,,,,,,,24/11/2020 18:16:39,Backend Developer,5,0,Python,60000.0,5600,,,,,,
,38.0,Male,Köln,Middle,,,,,,,,,,30,,German,,11-50,Consulting / Agency,Unlimited contract,,,24/11/2020 18:19:49,QA Engineer,7,2,,54500.0,,54500.0,,Full-time employee,No,,1500
,40.0,Male,Frankfurt,Senior,,,Java,,,,,,,30,,German,,1000+,Product,Unlimited contract,,,24/11/2020 18:22:41,Software Engineer,22,3,"Kotlin, Javascript / Typescript, Java / Scala, Kubernetes, Docker",72000.0,5000,45000.0,45000,Full-time employee,No,,
,28.0,Male,Munich,Senior,,,React/Typescript,,,,,,,28,,English,,up to 10,Startup,Unlimited contract,,,24/11/2020 18:25:30,"Fullstack engineer, ну или Software engineer",9,1,MongoDB,60000.0,0,,,Full-time employee,No,20.0,
,29.0,Male,Berlin,Senior,,,Python,,,,,,,30,,English,,51-100,Product,Unlimited contract,,,24/11/2020 18:27:22,Backend Developer,11,2,"Python, Go, AWS, Kubernetes, Docker",85000.0,4000,85000.0,4000,Full-time employee,No,,
,,Male,Berlin,Lead,,,Java,,,,,,,24,,English,,1000+,Startup,Unlimited contract,,,24/11/2020 18:31:25,Software Engineer,9,1,"AWS, Docker",75000.0,,,,Full-time employee,No,20.0,No
,24.0,Male,Aachen,Junior,,,Python,,,,,,,14,,English,,11-50,University,Temporary contract,,,24/11/2020 18:32:14,HiWi,3,2,"Python, C/C++",10164.0,,,,Part-time employee,No,,
,30.0,Male,Berlin,Senior,,,Golang ,,,,,,,,,English,,101-1000,Product,Unlimited contract,,,24/11/2020 18:33:17,Backend Developer,4,2,"Javascript / Typescript, .NET, SQL, Go, Kubernetes, Docker",65000.0,,,,Full-time employee,No,,
,31.0,Male,Munich,Middle,,,Python,,,,,,,unlimited ,,English,,1000+,Product,Unlimited contract,,,24/11/2020 18:36:46,Software Engineer,11,1,Docker,75000.0,,,,Full-time employee,No,,
,44.0,Male,Munich,Senior,,,C#,,,,,,,30,,English,,51-100,Product,Unlimited contract,,,24/11/2020 18:37:32,Software Engineer,28,6,"C/C++, .NET, SQL",78500.0,0,78500.0,2000,Full-time employee,No,,
,35.0,Male,Düsseldorf,Senior,,,,,,,,,,30,,English,,101-1000,Product,Unlimited contract,,,24/11/2020 18:39:05,Product Manager,5,2,,56000.0,56000,54000.0,54000,Full-time employee,No,0.0,No
,41.0,Female,Munich,Senior,,,,,,,,,,30,,German,,101-1000,Consulting / Agency,Unlimited contract,,,24/11/2020 18:39:13,Data Engineer,12,12,"Python, SQL, Azure",68000.0,4500,61500.0,5000,Full-time employee,Lost the job but for different reason,0.0,0
,32.0,Male,Berlin,Senior,,,Java,,,,,,,27,,English,,1000+,Product,Unlimited contract,,,24/11/2020 18:40:13,Software Engineer,12,1,"Python, SQL, AWS, Kubernetes, Docker",83000.0,500,75000.0,0,Full-time employee,No,0.0,40
,28.0,Female,Mannheim,Junior,,,,,,,,,,30,,English,,1000+,Consulting / Agency,Unlimited contract,,,24/11/2020 18:44:33,Software Engineer,4,4,"PHP, SQL, Perl",53000.0,,,,Full-time employee,No,,
,,Male,Karlsruhe ,Lead,,,Python,,,,,,,29,,English,,up to 10,Product,Unlimited contract,,,24/11/2020 18:48:30,Backend Developer,8,8,"Python, C/C++, Javascript / Typescript, Java / Scala",65000.0,5400,70400.0,5400,Part-time employee,No,39.0,10000
,33.0,Male,Berlin,Middle,,,iOS,,,,,,,27,,English,,1000+,Product,Unlimited contract,,,24/11/2020 18:49:18,Software Engineer,10,1,Swift,65000.0,,,,Full-time employee,No,,500
,46.0,Male,Munich,Senior,,,Python ,,,,,,,28,,English,,51-100,Startup,Unlimited contract,,,24/11/2020 18:49:33,Software Engineer,10,2,"Javascript / Typescript, AWS",68500.0,,60000.0,,Full-time employee,No,,
,27.0,Male,Berlin,Middle,,,Angular,,,,,,,28,,English,,51-100,Product,Unlimited contract,,,24/11/2020 18:50:28,Frontend Developer,8,1,Javascript / Typescript,45000.0,,,,Full-time employee,No,30.0,
,30.0,Male,Samara,Middle,,,php,,,,,,,,,,,,,,,,24/11/2020 18:50:50,Backend Developer,2,0,"PHP, Javascript / Typescript, SQL",12000.0,,,,,,,
,32.0,Male,Berlin,Middle,,,Ruby,,,,,,,30,,English,,11-50,Product,Unlimited contract,,,24/11/2020 18:51:35,Backend Developer,5,3,"Javascript / Typescript, AWS, Docker",72000.0,,60000.0,,Full-time employee,No,0.0,
,34.0,Male,Berlin,Lead,,,Java,,,,,,,28,,English,,1000+,Product,Unlimited contract,,,24/11/2020 18:52:09,Software Engineer,15,2,"Java / Scala, SQL",80000.0,12000,76000.0,11000,Full-time employee,No,,750
,33.0,Male,Berlin,Senior,,,Salesforce ,,,,,,,25,,English,,11-50,Startup,Temporary contract,,,24/11/2020 18:53:16,Software Engineer,10,,"Python, Javascript / Typescript, Apex",68000.0,,,,Full-time employee,No,,
,26.0,Male,"Riga, Latvia",Middle,,,javascript,,,,,,,20,,English,,101-1000,Consulting / Agency,Unlimited contract,,,24/11/2020 18:53:57,Software Engineer,4,0,"Javascript / Typescript, SAP / ABAP",24000.0,0,20000.0,0,Full-time employee,No,0.0,0
,41.0,Male,Berlin,Lead,,,Python,,,,,,,30,,English,,1000+,Product,Unlimited contract,,,24/11/2020 18:54:07,Software Engineer,19,7,"C/C++, SQL, AWS, Kubernetes, Docker",95500.0,14500,94000.0,7500,Full-time employee,No,,
,35.0,Male,Cologne,Senior,,,C++,,,,,,,35,,English,,101-1000,Product,Unlimited contract,,,24/11/2020 18:54:54,Software Engineer,14,7,"Python, C/C++, SQL",72000.0,77000,70000.0,70000,Full-time employee,No,,
,26.0,Male,Hamburg,Senior,,,TypeScript,,,,,,,27,,German,,101-1000,Consulting / Agency,Unlimited contract,,,24/11/2020 18:58:54,Software Engineer,7,3.5,"Python, Javascript / Typescript, AWS, Docker",72000.0,,,,Full-time employee,No,,
,27.0,Male,Berlin,Middle,,,Kotlin,,,,,,,,,English,,101-1000,Startup,Unlimited contract,,,24/11/2020 18:59:20,Mobile Developer,3,0,"Kotlin, Java / Scala",65000.0,,,,Full-time employee,No,,
,24.0,Male,Munich,Middle,,,Java/C++,,,,,,,30,,English,,1000+,Product,Unlimited contract,,,24/11/2020 18:59:38,Software Engineer,3,2,"Python, C/C++, Javascript / Typescript, Java / Scala, SQL, Kubernetes",77600.0,43500,72000.0,18800,Full-time employee,No,40.0,1000
,35.0,Male,Hamburg,Lead,,,Scala / Python,,,,,,,25,,English,,51-100,Startup,Unlimited contract,,,24/11/2020 19:07:37,Software Engineer,13,3,"Python, Ruby, Java / Scala, Google Cloud, Kubernetes, Docker",95000.0,15000,90000.0,0,Full-time employee,No,0.0,0
,31.0,Male,Dusseldorf,Senior,,,C++,,,,,,,27,,English,,1000+,Product,Unlimited contract,,,24/11/2020 19:07:57,Software Engineer,7,3,"Python, C/C++, Javascript / Typescript, SQL",50400.0,50400,50000.0,50000,Full-time employee,No,,
,25.0,Male,Berlin,Middle,,,Java,,,,,,,30,,English,,1000+,Startup,Unlimited contract,,,24/11/2020 19:09:32,Backend Developer,5,0,"Python, Kotlin, Java / Scala, SQL, AWS, Google Cloud, Kubernetes, Docker",80000.0,,,,Full-time employee,,,
,30.0,Male,Moscow,Middle,,,Python,,,,,,,28,,Russian,,51-100,Startup,Unlimited contract,,,24/11/2020 19:12:16,Backend Developer,2,,"Python, SQL, Docker",13000.0,0,,,Full-time employee,No,,
,37.0,Male,Zurich,Middle,,,,,,,,,,25,,English,,1000+,Consulting / Agency,Unlimited contract,,,24/11/2020 19:14:03,Project manager,20,"4 (in Switzerland), 0 (in Germany)",,130000.0,20000,125000.0,10000,Full-time employee,No,,300
,30.0,Male,Moscow,Middle,,,C,,,,,,,30,,Russian,,101-1000,Product,Unlimited contract,,,24/11/2020 19:15:02,Software Engineer,5,0,C/C++,14712.0,0,14712.0,0,Full-time employee,No,40.0,0
,33.0,Male,Berlin,Senior,,,,,,,,,,30,,German,,101-1000,Product,,,,24/11/2020 19:15:49,Product Manager,5,5,Python,70000.0,800,65000.0,67000,Full-time employee,No,,
,35.0,Male,Berlin,Senior,,,Java,,,,,,,30,,English,,101-1000,Product,Unlimited contract,,,24/11/2020 19:19:30,QA Engineer,11,10,"Python, Javascript / Typescript, .NET, Java / Scala, Kubernetes, Docker",74400.0,,,,Full-time employee,No,32.0,
,37.0,Male,Hamburg,Senior,,,Java,,,,,,,25,,English,,11-50,Startup,Temporary contract,,,24/11/2020 19:24:50,Software Engineer,15,5,"Python, Javascript / Typescript, Java / Scala, Go, AWS, Kubernetes, Docker",70000.0,0,60000.0,0,Full-time employee,No,,
,36.0,Male,Hamburg,Senior,,,Java/Scala,,,,,,,30,,German,,51-100,Product,Unlimited contract,,,24/11/2020 19:30:15,Backend Developer,10,5,"Python, Go, AWS, Docker",82000.0,,78000.0,,Full-time employee,No,,500
,32.0,Female,Cologne,Senior,,,Python,,,,,,,30,,English,,1000+,consumer goods,Unlimited contract,,,24/11/2020 19:31:46,Data Scientist,4,4,,85000.0,88000,76000.0,78000,Full-time employee,No,,no
,38.0,Male,Berlin,Lead,,,,,,,,,,30,,English,,101-1000,Startup,Unlimited contract,,,24/11/2020 19:40:48,Security Engineer,5,3,"Python, C/C++, AWS, Kubernetes, Docker",80000.0,0,70000.0,3500,Full-time employee,No,32.0,0
,23.0,Male,Berlin,Middle,,,Javascript,,,,,,,30,,English,,1000+,Product,Unlimited contract,,,24/11/2020 19:41:27,Software Engineer,4,1,"Javascript / Typescript, SQL, AWS, Docker",70500.0,0,58000.0,0,Full-time employee,No,,
,39.0,Male,Stuttgart,Lead,,,PHP,,,,,,,30,,English,,101-1000,Product,Unlimited contract,,,24/11/2020 19:42:42,Software Engineer,11,3,"PHP, SQL, Kubernetes, Docker",75000.0,0,75000.0,0,Full-time employee,No,,
,27.0,Female,Berlin,Middle,,,Python,,,,,,,24,,English,,51-100,Product,Unlimited contract,,,24/11/2020 19:47:34,Data Scientist,3,3,"Python, SQL, Google Cloud, Kubernetes, Docker",58000.0,1000,55000.0,0,Full-time employee,No,,
,50.0,Male,Berlin,Lead,,,C++,,,,,,,30,,German,,11-50,IT-Outsourcing,Unlimited contract,,,24/11/2020 19:48:24,Software Engineer,29,2,"C/C++, PHP, SQL",28800.0,28800,28800.0,28800,Full-time employee,No,0.0,0
,35.0,Female,Berlin,Middle,,,,,,,,,,(no idea),,English,,1000+,Product,Unlimited contract,,,24/11/2020 19:57:46,Designer (UI/UX),15,1,,53000.0,65000,,,Full-time employee,No,,180€
,40.0,Male,Berlin,Middle,,,,,,,,,,30,,English,,101-1000,,Unlimited contract,,,24/11/2020 20:00:02,Architect,10,3,"Python, R, Go",89000.0,10000,,,Full-time employee,No,,
,35.0,Male,Helsinki,Senior,,,python,,,,,,,28,,English,,101-1000,Product,Unlimited contract,,,24/11/2020 20:01:18,Backend Developer,11,2.5,"SQL, AWS, Docker",66000.0,2000,53000.0,56000,Full-time employee,No,37.5,500
,29.0,Male,Berlin,Senior,,,Ruby,,,,,,,30,,English,,101-1000,Product,Unlimited contract,,,24/11/2020 20:02:15,Backend Developer,10,1,Go,80000.0,0,,,Full-time employee,No,,
,30.0,Male,Munich,Lead,,,Swift,,,,,,,24,,English,,11-50,Startup,Unlimited contract,,,24/11/2020 20:02:34,Mobile Developer,8,2,Swift,75000.0,86000,60000.0,65000,Full-time employee,No,0.0,0
,24.0,Male,Frankfurt,Middle,,,JavaScript,,,,,,,26,,English,,51-100,Product,Unlimited contract,,,24/11/2020 20:04:24,Frontend Developer,3,0,"Javascript / Typescript, Docker",44000.0,3000,44000.0,0,Full-time employee,No,0.0,0
,28.0,Male,Würzburg,Senior,,,Java,,,,,,,28,,English,,101-1000,Product,Unlimited contract,,,24/11/2020 20:04:37,Software Engineer,8,0,"Kotlin, Javascript / Typescript",75000.0,0,,,Full-time employee,No,,
,28.0,Male,Berlin,Senior,,,PHP,,,,,,,25,,English,,11-50,Product,Unlimited contract,,,24/11/2020 20:14:50,Backend Developer,9,2,"SQL, AWS, Docker",60000.0,1000,45000.0,45000,Full-time employee,No,0.0,0
,37.0,Female,Berlin,Middle,,,,,,,,,,,,English,,up to 10,Startup,Temporary contract,,,24/11/2020 20:15:27,Designer (UI/UX),2,1,,70000.0,,,,Full-time employee,No,,
,37.0,Male,Berlin,Senior,,,Python ,,,,,,,26,,English,,101-1000,Product,Unlimited contract,,,24/11/2020 20:18:31,Software Engineer,8,5,"Python, Javascript / Typescript, SQL, Go, AWS, Google Cloud, Kubernetes, Docker",76900.0,77400,70000.0,74800,Full-time employee,No,,
,33.0,Male,Berlin,Lead,,,,,,,,,,26,,English,,1000+,Startup,Unlimited contract,,,24/11/2020 20:23:25,Technical Lead,10,2,"Kotlin, Java / Scala, SQL, AWS, Kubernetes, Docker",85000.0,,70000.0,,Full-time employee,No,,
,30.0,Male,Kiev,Middle,,,Web developer,,,,,,,21,,Русский,,51-100,Product,Temporary contract,,,24/11/2020 20:23:56,Backend Developer,8,0,"PHP, Javascript / Typescript, SQL, Docker",27000.0,0,27000.0,0,Full-time employee,No,40.0,0
,30.0,Male,Munich,Middle,,,JavaScript/Typescript,,,,,,,27,,English,,1000+,Product,Unlimited contract,,,24/11/2020 20:25:32,Frontend Developer,4,1,"PHP, SQL",55000.0,0,,,Full-time employee,No,,
,31.0,Male,Berlin,Lead,,,Java,,,,,,,28,,English,,1000+,Startup,Unlimited contract,,,24/11/2020 20:26:19,Software Engineer,4,2,"Kotlin, SQL, AWS, Kubernetes, Docker",95000.0,0,89000.0,0,Full-time employee,No,0.0,0
,,Male,Munich,Middle,,,Java,,,,,,,,,English,,1000+,Product,Unlimited contract,,,24/11/2020 20:26:20,Software Engineer,4,3,"Javascript / Typescript, AWS, Kubernetes",56000.0,0,56000.0,0,Full-time employee,No,,0
,28.0,Female,Berlin,Middle,,,Javascript,,,,,,,28,,English,,101-1000,Startup,Unlimited contract,,,24/11/2020 20:26:58,Software Engineer,3,3,"PHP, Javascript / Typescript",60000.0,0,55000.0,0,Full-time employee,No,,
,31.0,Female,Munich,Middle,,,Java,,,,,,,28,,German,,1000+,Product,Unlimited contract,,,24/11/2020 20:28:38,Software Engineer,2,2,SQL,58000.0,3000,26000.0,1500,Full-time employee,No,0.0,No
